kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_alat_teknologi_tepat_guna_perikanan,satuan,tahun,id
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220006.0,SUKAMUKTI,32.05.15,SUKAWENING,32.05.15.2002,SUKAMUKTI,2.0,UNIT,2023.0,22830
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220007.0,MEKARLUYU,32.05.15,SUKAWENING,32.05.15.2003,MEKARLUYU,0.0,UNIT,2023.0,22831
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220013.0,SUKALUYU,32.05.15,SUKAWENING,32.05.15.2004,SUKALUYU,22.0,UNIT,2023.0,22832
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220009.0,SUDALARANG,32.05.15,SUKAWENING,32.05.15.2005,SUDALARANG,0.0,UNIT,2023.0,22833
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220012.0,SUKASONO,32.05.15,SUKAWENING,32.05.15.2006,SUKASONO,0.0,UNIT,2023.0,22834
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220011.0,SUKAHAJI,32.05.15,SUKAWENING,32.05.15.2007,SUKAHAJI,1.0,UNIT,2023.0,22835
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220001.0,PASANGGRAHAN,32.05.15,SUKAWENING,32.05.15.2008,PASANGGRAHAN,2.0,UNIT,2023.0,22836
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220010.0,MARIPARI,32.05.15,SUKAWENING,32.05.15.2009,MARIPARI,10.0,UNIT,2023.0,22837
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220014.0,MEKARWANGI,32.05.15,SUKAWENING,32.05.15.2010,MEKARWANGI,0.0,UNIT,2023.0,22838
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205220.0,SUKAWENING,3205220015.0,MEKAR HURIP,32.05.15,SUKAWENING,32.05.15.2011,MEKAR HURIP,2.0,UNIT,2023.0,22839
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205221.0,KARANGTENGAH,3205221004.0,CARINGIN,32.05.16,KARANGTENGAH,32.05.16.2001,CARINGIN,2.0,UNIT,2023.0,22840
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205221.0,KARANGTENGAH,3205221003.0,CINTAMANIK,32.05.16,KARANGTENGAH,32.05.16.2002,CINTAMANIK,2.0,UNIT,2023.0,22841
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205221.0,KARANGTENGAH,3205221002.0,CINTA,32.05.16,KARANGTENGAH,32.05.16.2003,CINTA,1.0,UNIT,2023.0,22842
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205221.0,KARANGTENGAH,3205221001.0,SINDANGGALIH,32.05.16,KARANGTENGAH,32.05.16.2004,SINDANGGALIH,1.0,UNIT,2023.0,22843
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150009.0,BAYONGBONG,32.05.17,BAYONGBONG,32.05.17.2001,BAYONGBONG,5.0,UNIT,2023.0,22844
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150013.0,PANEMBONG,32.05.17,BAYONGBONG,32.05.17.2002,PANEMBONG,0.0,UNIT,2023.0,22845
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150015.0,HEGARMANAH,32.05.17,BAYONGBONG,32.05.17.2003,HEGARMANAH,0.0,UNIT,2023.0,22846
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150017.0,SELAKURAY,32.05.17,BAYONGBONG,32.05.17.2004,SELAKURAY,23.0,UNIT,2023.0,22847
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150012.0,KARYAJAYA,32.05.17,BAYONGBONG,32.05.17.2005,KARYAJAYA,10.0,UNIT,2023.0,22848
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150008.0,MULYASARI,32.05.17,BAYONGBONG,32.05.17.2006,MULYASARI,0.0,UNIT,2023.0,22849
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150006.0,PAMALAYAN,32.05.17,BAYONGBONG,32.05.17.2007,PAMALAYAN,0.0,UNIT,2023.0,22850
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150020.0,MEKARSARI,32.05.17,BAYONGBONG,32.05.17.2008,MEKARSARI,1.0,UNIT,2023.0,22851
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150007.0,CIBURUY,32.05.17,BAYONGBONG,32.05.17.2009,CIBURUY,1.0,UNIT,2023.0,22852
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150011.0,CIELA,32.05.17,BAYONGBONG,32.05.17.2010,CIELA,1.0,UNIT,2023.0,22853
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150019.0,CIKEDOKAN,32.05.17,BAYONGBONG,32.05.17.2011,CIKEDOKAN,0.0,UNIT,2023.0,22854
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150021.0,BANJARSARI,32.05.17,BAYONGBONG,32.05.17.2012,BANJARSARI,2.0,UNIT,2023.0,22855
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150018.0,SUKASENANG,32.05.17,BAYONGBONG,32.05.17.2013,SUKASENANG,6.0,UNIT,2023.0,22856
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150022.0,MEKARJAYA,32.05.17,BAYONGBONG,32.05.17.2014,MEKARJAYA,0.0,UNIT,2023.0,22857
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150016.0,SIRNAGALIH,32.05.17,BAYONGBONG,32.05.17.2015,SIRNAGALIH,2.0,UNIT,2023.0,22858
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150014.0,SUKARAME,32.05.17,BAYONGBONG,32.05.17.2016,SUKARAME,1.0,UNIT,2023.0,22859
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150010.0,CINISTI,32.05.17,BAYONGBONG,32.05.17.2017,CINISTI,25.0,UNIT,2023.0,22860
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205150.0,BAYONGBONG,3205150023.0,SUKAMANAH,32.05.17,BAYONGBONG,32.05.17.2018,SUKAMANAH,5.0,UNIT,2023.0,22861
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205151.0,CIGEDUG,3205151002.0,CIGEDUG,32.05.18,CIGEDUG,32.05.18.2001,CIGEDUG,0.0,UNIT,2023.0,22862
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205151.0,CIGEDUG,3205151001.0,BARUSUDA,32.05.18,CIGEDUG,32.05.18.2002,BARUSUDA,1.0,UNIT,2023.0,22863
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205151.0,CIGEDUG,3205151003.0,SUKAHURIP,32.05.18,CIGEDUG,32.05.18.2003,SUKAHURIP,1.0,UNIT,2023.0,22864
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205151.0,CIGEDUG,3205151004.0,SINDANGSARI,32.05.18,CIGEDUG,32.05.18.2004,SINDANGSARI,0.0,UNIT,2023.0,22865
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205151.0,CIGEDUG,3205151005.0,CINTANAGARA,32.05.18,CIGEDUG,32.05.18.2005,CINTANAGARA,0.0,UNIT,2023.0,22866
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140007.0,CILAWU,32.05.19,CILAWU,32.05.19.2001,CILAWU,4.0,UNIT,2023.0,22867
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140012.0,SUKAMUKTI,32.05.19,CILAWU,32.05.19.2002,SUKAMUKTI,3.0,UNIT,2023.0,22868
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140006.0,KARYAMEKAR,32.05.19,CILAWU,32.05.19.2003,KARYAMEKAR,3.0,UNIT,2023.0,22869
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140010.0,DAWUNGSARI,32.05.19,CILAWU,32.05.19.2004,DAWUNGSARI,0.0,UNIT,2023.0,22870
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140008.0,PASANGGRAHAN,32.05.19,CILAWU,32.05.19.2005,PASANGGRAHAN,4.0,UNIT,2023.0,22871
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140014.0,SUKAHATI,32.05.19,CILAWU,32.05.19.2006,SUKAHATI,50.0,UNIT,2023.0,22872
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140004.0,MEKARSARI,32.05.19,CILAWU,32.05.19.2007,MEKARSARI,1.0,UNIT,2023.0,22873
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140013.0,MEKARMUKTI,32.05.19,CILAWU,32.05.19.2008,MEKARMUKTI,3.0,UNIT,2023.0,22874
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140016.0,DESAKOLOT,32.05.19,CILAWU,32.05.19.2009,DESAKOLOT,0.0,UNIT,2023.0,22875
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140018.0,NGAMPLANGSARI,32.05.19,CILAWU,32.05.19.2010,NGAMPLANGSARI,4.0,UNIT,2023.0,22876
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140009.0,MARGALAKSANA,32.05.19,CILAWU,32.05.19.2011,MARGALAKSANA,2.0,UNIT,2023.0,22877
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140011.0,DANGIANG,32.05.19,CILAWU,32.05.19.2012,DANGIANG,5.0,UNIT,2023.0,22878
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140005.0,DAYEUHMANGGUNG,32.05.19,CILAWU,32.05.19.2013,DAYEUHMANGGUNG,0.0,UNIT,2023.0,22879
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140002.0,SUKAMAJU,32.05.19,CILAWU,32.05.19.2014,SUKAMAJU,41.0,UNIT,2023.0,22880
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140015.0,MANGURAKYAT,32.05.19,CILAWU,32.05.19.2015,MANGURAKYAT,3.0,UNIT,2023.0,22881
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140017.0,NGAMPLANG,32.05.19,CILAWU,32.05.19.2016,NGAMPLANG,1.0,UNIT,2023.0,22882
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140003.0,SUKATANI,32.05.19,CILAWU,32.05.19.2017,SUKATANI,50.0,UNIT,2023.0,22883
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205140.0,CILAWU,3205140001.0,SUKAMURNI,32.05.19,CILAWU,32.05.19.2018,SUKAMURNI,24.0,UNIT,2023.0,22884
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160005.0,CISURUPAN,32.05.20,CISURUPAN,32.05.20.2001,CISURUPAN,15.0,UNIT,2023.0,22885
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160003.0,CIDATAR,32.05.20,CISURUPAN,32.05.20.2002,CIDATAR,1.0,UNIT,2023.0,22886
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160001.0,SUKAWANGI,32.05.20,CISURUPAN,32.05.20.2003,SUKAWANGI,128.0,UNIT,2023.0,22887
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160002.0,SUKATANI,32.05.20,CISURUPAN,32.05.20.2004,SUKATANI,1.0,UNIT,2023.0,22888
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160016.0,SITUSARI,32.05.20,CISURUPAN,32.05.20.2005,SITUSARI,0.0,UNIT,2023.0,22889
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160011.0,PAKUWON,32.05.20,CISURUPAN,32.05.20.2006,PAKUWON,1.0,UNIT,2023.0,22890
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160007.0,BALEWANGI,32.05.20,CISURUPAN,32.05.20.2007,BALEWANGI,0.0,UNIT,2023.0,22891
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160009.0,SIRNAJAYA,32.05.20,CISURUPAN,32.05.20.2008,SIRNAJAYA,0.0,UNIT,2023.0,22892
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160004.0,CISERO,32.05.20,CISURUPAN,32.05.20.2009,CISERO,37.0,UNIT,2023.0,22893
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160006.0,KRAMATWANGI,32.05.20,CISURUPAN,32.05.20.2010,KRAMATWANGI,17.0,UNIT,2023.0,22894
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160014.0,CIPAGANTI,32.05.20,CISURUPAN,32.05.20.2011,CIPAGANTI,0.0,UNIT,2023.0,22895
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160015.0,PAMULIHAN,32.05.20,CISURUPAN,32.05.20.2012,PAMULIHAN,0.0,UNIT,2023.0,22896
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160008.0,TAMBAKBAYA,32.05.20,CISURUPAN,32.05.20.2013,TAMBAKBAYA,1.0,UNIT,2023.0,22897
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160010.0,SIRNAGALIH,32.05.20,CISURUPAN,32.05.20.2014,SIRNAGALIH,25.0,UNIT,2023.0,22898
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160013.0,PANGAUBAN,32.05.20,CISURUPAN,32.05.20.2015,PANGAUBAN,100.0,UNIT,2023.0,22899
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160012.0,SIMPANGSARI,32.05.20,CISURUPAN,32.05.20.2016,SIMPANGSARI,38.0,UNIT,2023.0,22900
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205160.0,CISURUPAN,3205160017.0,CINTAASIH,32.05.20,CISURUPAN,32.05.20.2017,CINTAASIH,0.0,UNIT,2023.0,22901
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205161.0,SUKARESMI,3205161002.0,SUKARESMI,32.05.21,SUKARESMI,32.05.21.2001,SUKARESMI,0.0,UNIT,2023.0,22902
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205161.0,SUKARESMI,3205161004.0,CINTADAMAI,32.05.21,SUKARESMI,32.05.21.2002,CINTADAMAI,58.0,UNIT,2023.0,22903
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205161.0,SUKARESMI,3205161006.0,MEKARJAYA,32.05.21,SUKARESMI,32.05.21.2003,MEKARJAYA,20.0,UNIT,2023.0,22904
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205161.0,SUKARESMI,3205161005.0,SUKAJAYA,32.05.21,SUKARESMI,32.05.21.2004,SUKAJAYA,23.0,UNIT,2023.0,22905
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205161.0,SUKARESMI,3205161001.0,SUKAMULYA,32.05.21,SUKARESMI,32.05.21.2005,SUKAMULYA,200.0,UNIT,2023.0,22906
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205161.0,SUKARESMI,3205161003.0,PADAMUKTI,32.05.21,SUKARESMI,32.05.21.2006,PADAMUKTI,2.0,UNIT,2023.0,22907
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205161.0,SUKARESMI,3205161007.0,SUKALILAH,32.05.21,SUKARESMI,32.05.21.2007,SUKALILAH,32.0,UNIT,2023.0,22908
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120006.0,CIKAJANG,32.05.22,CIKAJANG,32.05.22.2001,CIKAJANG,34.0,UNIT,2023.0,22909
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120009.0,SIMPANG,32.05.22,CIKAJANG,32.05.22.2002,SIMPANG,22.0,UNIT,2023.0,22910
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120008.0,MEKARSARI,32.05.22,CIKAJANG,32.05.22.2003,MEKARSARI,32.0,UNIT,2023.0,22911
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120003.0,GIRIJAYA,32.05.22,CIKAJANG,32.05.22.2004,GIRIJAYA,0.0,UNIT,2023.0,22912
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120004.0,GIRIAWAS,32.05.22,CIKAJANG,32.05.22.2005,GIRIAWAS,0.0,UNIT,2023.0,22913
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120005.0,CIBODAS,32.05.22,CIKAJANG,32.05.22.2006,CIBODAS,6.0,UNIT,2023.0,22914
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120002.0,MEKARJAYA,32.05.22,CIKAJANG,32.05.22.2007,MEKARJAYA,28.0,UNIT,2023.0,22915
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120010.0,CIKANDANG,32.05.22,CIKAJANG,32.05.22.2008,CIKANDANG,0.0,UNIT,2023.0,22916
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120007.0,PADASUKA,32.05.22,CIKAJANG,32.05.22.2009,PADASUKA,0.0,UNIT,2023.0,22917
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120011.0,MARGAMULYA,32.05.22,CIKAJANG,32.05.22.2010,MARGAMULYA,0.0,UNIT,2023.0,22918
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120001.0,CIPANGRAMATAN,32.05.22,CIKAJANG,32.05.22.2011,CIPANGRAMATAN,0.0,UNIT,2023.0,22919
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205120.0,CIKAJANG,3205120012.0,KRAMATWANGI,32.05.22,CIKAJANG,32.05.22.2012,KRAMATWANGI,3.0,UNIT,2023.0,22920
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130004.0,BANJARWANGI,32.05.23,BANJARWANGI,32.05.23.2001,BANJARWANGI,2.0,UNIT,2023.0,22921
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130009.0,TALAGAJAYA,32.05.23,BANJARWANGI,32.05.23.2002,TALAGAJAYA,0.0,UNIT,2023.0,22922
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130006.0,PADAHURIP,32.05.23,BANJARWANGI,32.05.23.2003,PADAHURIP,0.0,UNIT,2023.0,22923
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130007.0,KADONGDONG,32.05.23,BANJARWANGI,32.05.23.2004,KADONGDONG,0.0,UNIT,2023.0,22924
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130005.0,TALAGASARI,32.05.23,BANJARWANGI,32.05.23.2005,TALAGASARI,10.0,UNIT,2023.0,22925
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130002.0,JAYABAKTI,32.05.23,BANJARWANGI,32.05.23.2006,JAYABAKTI,0.0,UNIT,2023.0,22926
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130011.0,MULYAJAYA,32.05.23,BANJARWANGI,32.05.23.2007,MULYAJAYA,0.0,UNIT,2023.0,22927
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130001.0,DANGIANG,32.05.23,BANJARWANGI,32.05.23.2008,DANGIANG,0.0,UNIT,2023.0,22928
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130010.0,TANJUNGJAYA,32.05.23,BANJARWANGI,32.05.23.2009,TANJUNGJAYA,0.0,UNIT,2023.0,22929
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130003.0,BOJONG,32.05.23,BANJARWANGI,32.05.23.2010,BOJONG,1.0,UNIT,2023.0,22930
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205130.0,BANJARWANGI,3205130008.0,WANGUNJAYA,32.05.23,BANJARWANGI,32.05.23.2011,WANGUNJAYA,2.0,UNIT,2023.0,22931
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110005.0,SINGAJAYA,32.05.24,SINGAJAYA,32.05.24.2001,SINGAJAYA,0.0,UNIT,2023.0,22932
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110013.0,CIUDIAN,32.05.24,SINGAJAYA,32.05.24.2002,CIUDIAN,45.0,UNIT,2023.0,22933
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110007.0,MEKARTANI,32.05.24,SINGAJAYA,32.05.24.2003,MEKARTANI,21.0,UNIT,2023.0,22934
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110011.0,SUKAMULYA,32.05.24,SINGAJAYA,32.05.24.2004,SUKAMULYA,0.0,UNIT,2023.0,22935
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110009.0,SUKAWANGI,32.05.24,SINGAJAYA,32.05.24.2005,SUKAWANGI,150.0,UNIT,2023.0,22936
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110010.0,PANCASURA,32.05.24,SINGAJAYA,32.05.24.2006,PANCASURA,0.0,UNIT,2023.0,22937
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110006.0,KARANGAGUNG,32.05.24,SINGAJAYA,32.05.24.2007,KARANGAGUNG,0.0,UNIT,2023.0,22938
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110008.0,CIGINTUNG,32.05.24,SINGAJAYA,32.05.24.2008,CIGINTUNG,0.0,UNIT,2023.0,22939
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205110.0,SINGAJAYA,3205110012.0,GIRIMUKTI,32.05.24,SINGAJAYA,32.05.24.2009,GIRIMUKTI,76.0,UNIT,2023.0,22940
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205111.0,CIHURIP,3205111003.0,CIHURIP,32.05.25,CIHURIP,32.05.25.2001,CIHURIP,3.0,UNIT,2023.0,22941
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205111.0,CIHURIP,3205111001.0,CISANGKAL,32.05.25,CIHURIP,32.05.25.2002,CISANGKAL,0.0,UNIT,2023.0,22942
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205111.0,CIHURIP,3205111004.0,MEKARWANGI,32.05.25,CIHURIP,32.05.25.2003,MEKARWANGI,0.0,UNIT,2023.0,22943
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205111.0,CIHURIP,3205111002.0,JAYAMUKTI,32.05.25,CIHURIP,32.05.25.2004,JAYAMUKTI,0.0,UNIT,2023.0,22944
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205100.0,PEUNDEUY,3205100005.0,PEUNDEUY,32.05.26,PEUNDEUY,32.05.26.2001,PEUNDEUY,22.0,UNIT,2023.0,22945
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205100.0,PEUNDEUY,3205100002.0,TOBLONG,32.05.26,PEUNDEUY,32.05.26.2002,TOBLONG,3.0,UNIT,2023.0,22946
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205100.0,PEUNDEUY,3205100004.0,SARIBAKTI,32.05.26,PEUNDEUY,32.05.26.2003,SARIBAKTI,0.0,UNIT,2023.0,22947
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205100.0,PEUNDEUY,3205100001.0,PANGRUMASAN,32.05.26,PEUNDEUY,32.05.26.2004,PANGRUMASAN,12.0,UNIT,2023.0,22948
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205100.0,PEUNDEUY,3205100003.0,SUKANAGARA,32.05.26,PEUNDEUY,32.05.26.2005,SUKANAGARA,6.0,UNIT,2023.0,22949
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205100.0,PEUNDEUY,3205100006.0,PURWAJAYA,32.05.26,PEUNDEUY,32.05.26.2006,PURWAJAYA,8.0,UNIT,2023.0,22950
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205070.0,PAMEUNGPEUK,3205070002.0,PAMEUNGPEUK,32.05.27,PAMEUNGPEUK,32.05.27.2001,PAMEUNGPEUK,0.0,UNIT,2023.0,22951
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205070.0,PAMEUNGPEUK,3205070001.0,MANCAGAHAR,32.05.27,PAMEUNGPEUK,32.05.27.2002,MANCAGAHAR,25.0,UNIT,2023.0,22952
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205070.0,PAMEUNGPEUK,3205070005.0,PAAS,32.05.27,PAMEUNGPEUK,32.05.27.2003,PAAS,4.0,UNIT,2023.0,22953
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205070.0,PAMEUNGPEUK,3205070003.0,MANDALAKASIH,32.05.27,PAMEUNGPEUK,32.05.27.2004,MANDALAKASIH,21.0,UNIT,2023.0,22954
32.0,JAWA BARAT,3205.0,KABUPATEN GARUT,3205070.0,PAMEUNGPEUK,3205070007.0,JATIMULYA,32.05.27,PAMEUNGPEUK,32.05.27.2005,JATIMULYA,0.0,UNIT,2023.0,22955
