bps_kode_desa_kelurahan,bps_nama_kabupaten_kota,bps_nama_desa_kelurahan,tahun,jarak_sd_terdekat,keberadaan_bumdesa_keuangan_program_usaha_ekonomi_desa,jumlah_fasilitas_olahraga,status_sinyal_telepon_seluler,jumlah_alat_teknologi_tepat_guna_perikanan,jumlah_alat_teknologi_tepat_guna_peternakan,ketersediaan_tempat_pembuangan_sampah,jumlah_tenaga_kesehatan_lainnya,sinyal_score,bumdes_score,sampah_score,cluster,status_desa
3204120009.0,KABUPATEN BANDUNG,MAJALAYA,2020.0,50.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204120002.0,KABUPATEN BANDUNG,WANGISAGARA,2020.0,50.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,9.0,ADA,0,3,0,1,1,Maju
3204120006.0,KABUPATEN BANDUNG,BIRU,2020.0,150.0,TIDAK ADA,8.0,SINYAL KUAT,1.0,1.0,ADA,0,3,0,1,1,Maju
3204120003.0,KABUPATEN BANDUNG,PADAMULYA,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204120011.0,KABUPATEN BANDUNG,BOJONG,2020.0,50.0,TIDAK ADA,4.0,SINYAL KUAT,10.0,8.0,ADA,2,3,0,1,2,Mandiri (Ekonomi)
3204120008.0,KABUPATEN BANDUNG,MAJASETRA,2020.0,10.0,TIDAK ADA,18.0,SINYAL KUAT,6.0,8.0,TIDAK ADA,5,3,0,0,2,Mandiri (Ekonomi)
3204120010.0,KABUPATEN BANDUNG,MAJAKERTA,2020.0,10.0,TIDAK ADA,18.0,SINYAL KUAT,6.0,8.0,ADA,1,3,0,1,2,Mandiri (Ekonomi)
3204120007.0,KABUPATEN BANDUNG,SUKAMAJU,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,6.0,8.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204120005.0,KABUPATEN BANDUNG,PADAULUN,2020.0,500.0,TIDAK ADA,7.0,SINYAL KUAT,6.0,5.0,ADA,2,3,0,1,1,Maju
3204120001.0,KABUPATEN BANDUNG,NEGLASARI,2020.0,20.0,TIDAK ADA,9.0,SINYAL KUAT,10.0,10.0,ADA,4,3,0,1,2,Mandiri (Ekonomi)
3204120004.0,KABUPATEN BANDUNG,SUKAMUKTI,2020.0,100.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,2,3,0,1,1,Maju
3204121006.0,KABUPATEN BANDUNG,RANCAKASUMBA,2020.0,10.0,TIDAK ADA,7.0,SINYAL KUAT,3.0,4.0,ADA,1,3,0,1,1,Maju
3204121005.0,KABUPATEN BANDUNG,SOLOKANJERUK,2020.0,100.0,TIDAK ADA,8.0,SINYAL KUAT,4.0,4.0,ADA,3,3,0,1,1,Maju
3204121003.0,KABUPATEN BANDUNG,CIBODAS,2020.0,2.0,TIDAK ADA,4.0,SINYAL KUAT,4.0,4.0,ADA,0,3,0,1,1,Maju
3204121001.0,KABUPATEN BANDUNG,PANYADAP,2020.0,30.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,3.0,ADA,2,3,0,1,1,Maju
3204121007.0,KABUPATEN BANDUNG,BOJONGEMAS,2020.0,10.0,TIDAK ADA,4.0,SINYAL KUAT,3.0,3.0,ADA,0,3,0,1,1,Maju
3204121002.0,KABUPATEN BANDUNG,PADAMUKTI,2020.0,500.0,TIDAK ADA,3.0,SINYAL KUAT,2.0,3.0,ADA,23,3,0,1,1,Maju
3204121004.0,KABUPATEN BANDUNG,LANGENSARI,2020.0,400.0,TIDAK ADA,5.0,SINYAL KUAT,3.0,4.0,ADA,0,3,0,1,1,Maju
3204080012.0,KABUPATEN BANDUNG,CIGENTUR,2020.0,10.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,ADA,2,3,0,1,1,Maju
3204080010.0,KABUPATEN BANDUNG,CIPEDES,2020.0,500.0,TIDAK ADA,12.0,SINYAL LEMAH,0.0,0.0,ADA,2,2,0,1,3,Sangat Tertinggal
3204080001.0,KABUPATEN BANDUNG,LOA,2020.0,10.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,7.0,ADA,2,3,0,1,1,Maju
3204080008.0,KABUPATEN BANDUNG,CIJAGRA,2020.0,200.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3204080003.0,KABUPATEN BANDUNG,CIPAKU,2020.0,5.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3204080004.0,KABUPATEN BANDUNG,SINDANGSARI,2020.0,50.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3204080002.0,KABUPATEN BANDUNG,DRAWATI,2020.0,350.0,TIDAK ADA,3.0,SINYAL KUAT,15.0,20.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3204080006.0,KABUPATEN BANDUNG,SUKAMANAH,2020.0,120.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3204080005.0,KABUPATEN BANDUNG,SUKAMANTRI,2020.0,50.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3204080011.0,KABUPATEN BANDUNG,KARANGTUNGGAL,2020.0,50.0,TIDAK ADA,2.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3204080007.0,KABUPATEN BANDUNG,MEKARPAWITAN,2020.0,20.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,5.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204080009.0,KABUPATEN BANDUNG,TANGSIMEKAR,2020.0,200.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3204070003.0,KABUPATEN BANDUNG,IBUN,2020.0,23.0,TIDAK ADA,6.0,SINYAL KUAT,15.0,15.0,TIDAK ADA,1,3,0,0,2,Mandiri (Ekonomi)
3204070004.0,KABUPATEN BANDUNG,LAKSANA,2020.0,15.0,TIDAK ADA,7.0,SINYAL KUAT,1.0,1.0,ADA,2,3,0,1,1,Maju
3204070002.0,KABUPATEN BANDUNG,DUKUH,2020.0,10.0,TIDAK ADA,5.0,SINYAL LEMAH,0.0,0.0,ADA,3,2,0,1,3,Sangat Tertinggal
3204070011.0,KABUPATEN BANDUNG,TALUN,2020.0,20.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,4.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204070008.0,KABUPATEN BANDUNG,PANGGUH,2020.0,500.0,TIDAK ADA,1.0,SINYAL KUAT,0.0,18.0,TIDAK ADA,10,3,0,0,0,Tertinggal
3204070010.0,KABUPATEN BANDUNG,LAMPEGAN,2020.0,5.0,TIDAK ADA,6.0,SINYAL KUAT,2.0,20.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3204070001.0,KABUPATEN BANDUNG,NEGLASARI,2020.0,200.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3204070005.0,KABUPATEN BANDUNG,MEKARWANGI,2020.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,41.0,2.0,ADA,3,3,0,1,2,Mandiri (Ekonomi)
3204070006.0,KABUPATEN BANDUNG,SUDI,2020.0,400.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,3,3,0,1,1,Maju
3204070012.0,KABUPATEN BANDUNG,TANGULUN,2020.0,30.0,TIDAK ADA,4.0,SINYAL KUAT,5.0,8.0,ADA,2,3,0,1,1,Maju
3204070007.0,KABUPATEN BANDUNG,CIBEET,2020.0,400.0,TIDAK ADA,11.0,SINYAL LEMAH,0.0,1.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3204070009.0,KABUPATEN BANDUNG,KARYALAKSANA,2020.0,50.0,TIDAK ADA,13.0,SINYAL KUAT,2.0,4.0,ADA,2,3,0,1,1,Maju
3204190007.0,KABUPATEN BANDUNG,SOREANG,2020.0,650.0,TIDAK ADA,12.0,SINYAL KUAT,89.0,125.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3204190002.0,KABUPATEN BANDUNG,SADU,2020.0,100.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,4.0,ADA,5,3,0,1,1,Maju
3204190005.0,KABUPATEN BANDUNG,PANYIRAPAN,2020.0,20.0,TIDAK ADA,9.0,SINYAL KUAT,76.0,127.0,TIDAK ADA,0,3,0,0,2,Mandiri (Ekonomi)
3204190003.0,KABUPATEN BANDUNG,SUKAJADI,2020.0,50.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,1.0,ADA,1,3,0,1,1,Maju
3204190008.0,KABUPATEN BANDUNG,PAMEKARAN,2020.0,200.0,TIDAK ADA,18.0,SINYAL KUAT,0.0,2.0,ADA,7,3,0,1,1,Maju
3204190006.0,KABUPATEN BANDUNG,KARAMATMULYA,2020.0,200.0,TIDAK ADA,5.0,SINYAL KUAT,1.0,1.0,TIDAK ADA,6,3,0,0,0,Tertinggal
3204190004.0,KABUPATEN BANDUNG,SUKANAGARA,2020.0,500.0,TIDAK ADA,1.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3204190021.0,KABUPATEN BANDUNG,CINGCIN,2020.0,100.0,TIDAK ADA,10.0,SINYAL KUAT,241.0,163.0,ADA,15,3,0,1,2,Mandiri (Ekonomi)
3204190019.0,KABUPATEN BANDUNG,PARUNGSERAB,2020.0,100.0,TIDAK ADA,1.0,SINYAL KUAT,10.0,5.0,ADA,1,3,0,1,1,Maju
3204190020.0,KABUPATEN BANDUNG,SEKARWANGI,2020.0,300.0,TIDAK ADA,9.0,SINYAL KUAT,53.0,89.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3204020008.0,KABUPATEN BANDUNG,PASIRJAMBU,2020.0,400.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3204020006.0,KABUPATEN BANDUNG,CIBODAS,2020.0,10.0,TIDAK ADA,9.0,SINYAL KUAT,0.0,4.0,ADA,0,3,0,1,1,Maju
3204020010.0,KABUPATEN BANDUNG,CIKONENG,2020.0,5.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204020007.0,KABUPATEN BANDUNG,CUKANGGENTENG,2020.0,250.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,6.0,ADA,3,3,0,1,1,Maju
3204020004.0,KABUPATEN BANDUNG,CISONDARI,2020.0,25.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3204020002.0,KABUPATEN BANDUNG,MARGAMULYA,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,0.0,ADA,4,3,0,1,1,Maju
3204020005.0,KABUPATEN BANDUNG,MEKARSARI,2020.0,50.0,TIDAK ADA,7.0,SINYAL KUAT,0.0,1.0,ADA,1,3,0,1,1,Maju
3204020009.0,KABUPATEN BANDUNG,MEKARMAJU,2020.0,10.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,1.0,ADA,0,3,0,1,1,Maju
3204020001.0,KABUPATEN BANDUNG,SUGIHMUKTI,2020.0,10.0,ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,1,3,1,1,4,Mandiri (Tata Kelola)
3204020003.0,KABUPATEN BANDUNG,TENJOLAYA,2020.0,1000.0,TIDAK ADA,28.0,SINYAL KUAT,0.0,10.0,ADA,0,3,0,1,1,Maju
3204010004.0,KABUPATEN BANDUNG,LEBAKMUNCANG,2020.0,20.0,TIDAK ADA,12.0,SINYAL KUAT,3.0,12.0,ADA,10,3,0,1,1,Maju
3204010002.0,KABUPATEN BANDUNG,CIWIDEY,2020.0,10.0,TIDAK ADA,41.0,SINYAL KUAT,0.0,0.0,ADA,4,3,0,1,1,Maju
3204010006.0,KABUPATEN BANDUNG,NENGKELAN,2020.0,150.0,TIDAK ADA,16.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204010001.0,KABUPATEN BANDUNG,PANUNDAAN,2020.0,500.0,TIDAK ADA,23.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3204010003.0,KABUPATEN BANDUNG,PANYOCOKAN,2020.0,10.0,TIDAK ADA,29.0,SINYAL KUAT,24.0,91.0,ADA,1,3,0,1,2,Mandiri (Ekonomi)
3204010005.0,KABUPATEN BANDUNG,RAWABOGO,2020.0,20.0,TIDAK ADA,5.0,SINYAL LEMAH,0.0,350.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3204010007.0,KABUPATEN BANDUNG,SUKAWENING,2020.0,2.0,TIDAK ADA,27.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3204011004.0,KABUPATEN BANDUNG,PATENGAN,2020.0,50.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,ADA,3,3,0,1,1,Maju
3204011002.0,KABUPATEN BANDUNG,SUKARESMI,2020.0,50.0,TIDAK ADA,24.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3204011003.0,KABUPATEN BANDUNG,INDRAGIRI,2020.0,500.0,TIDAK ADA,16.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3204011001.0,KABUPATEN BANDUNG,CIPELAH,2020.0,200.0,TIDAK ADA,15.0,SINYAL LEMAH,0.0,1.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3204011005.0,KABUPATEN BANDUNG,ALAMENDAH,2020.0,100.0,TIDAK ADA,39.0,SINYAL KUAT,0.0,0.0,ADA,2,3,0,1,1,Maju
3204161006.0,KABUPATEN BANDUNG,CANGKUANG,2020.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3204161005.0,KABUPATEN BANDUNG,CILUNCAT,2020.0,10.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3204161002.0,KABUPATEN BANDUNG,NAGRAK,2020.0,10.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3204161003.0,KABUPATEN BANDUNG,BANDASARI,2020.0,300.0,TIDAK ADA,4.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,4,2,0,0,3,Sangat Tertinggal
3204161004.0,KABUPATEN BANDUNG,PANANJUNG,2020.0,150.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204161001.0,KABUPATEN BANDUNG,JATISARI,2020.0,100.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,2.0,ADA,3,3,0,1,1,Maju
3204161007.0,KABUPATEN BANDUNG,TANJUNGSARI,2020.0,300.0,TIDAK ADA,11.0,SINYAL LEMAH,2.0,2.0,ADA,3,2,0,1,3,Sangat Tertinggal
3204191009.0,KABUPATEN BANDUNG,JELEGONG,2020.0,50.0,TIDAK ADA,8.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3204191008.0,KABUPATEN BANDUNG,JATISARI,2020.0,10.0,TIDAK ADA,9.0,SINYAL KUAT,0.0,10.0,ADA,1,3,0,1,1,Maju
3204191011.0,KABUPATEN BANDUNG,PAMEUNTASAN,2020.0,60.0,ADA,16.0,SINYAL KUAT,0.0,10.0,TIDAK ADA,1,3,1,0,4,Mandiri (Tata Kelola)
3204191006.0,KABUPATEN BANDUNG,KOPO,2020.0,1.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,1.0,ADA,0,3,0,1,1,Maju
3204191007.0,KABUPATEN BANDUNG,CIBODAS,2020.0,23.0,TIDAK ADA,1.0,SINYAL KUAT,0.0,23.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3204191005.0,KABUPATEN BANDUNG,KUTAWARINGIN,2020.0,50.0,TIDAK ADA,2.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3204191004.0,KABUPATEN BANDUNG,SUKAMULYA,2020.0,5.0,TIDAK ADA,8.0,SINYAL LEMAH,0.0,0.0,ADA,0,2,0,1,3,Sangat Tertinggal
3204191003.0,KABUPATEN BANDUNG,PADASUKA,2020.0,20.0,TIDAK ADA,1.0,SINYAL KUAT,6.0,1.0,ADA,10,3,0,1,1,Maju
3204191002.0,KABUPATEN BANDUNG,BUNINAGARA,2020.0,100.0,TIDAK ADA,4.0,SINYAL KUAT,26.0,21.0,TIDAK ADA,0,3,0,0,2,Mandiri (Ekonomi)
3204191010.0,KABUPATEN BANDUNG,GAJAH MEKAR,2020.0,10.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3204191001.0,KABUPATEN BANDUNG,CILAME,2020.0,50.0,TIDAK ADA,6.0,SINYAL LEMAH,10.0,50.0,ADA,74,2,0,1,2,Mandiri (Ekonomi)
3205200008.0,KABUPATEN GARUT,KARANGPAWITAN,2020.0,2.0,TIDAK ADA,8.0,SINYAL KUAT,10.0,6.0,ADA,2,3,0,1,2,Mandiri (Ekonomi)
3205200009.0,KABUPATEN GARUT,SITUGEDE,2020.0,20.0,TIDAK ADA,7.0,SINYAL KUAT,12.0,6.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3205200014.0,KABUPATEN GARUT,CIMURAH,2020.0,300.0,TIDAK ADA,9.0,SINYAL KUAT,8.0,6.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3205200002.0,KABUPATEN GARUT,SUCI,2020.0,100.0,TIDAK ADA,10.0,SINYAL KUAT,12.0,6.0,ADA,4,3,0,1,2,Mandiri (Ekonomi)
3205200017.0,KABUPATEN GARUT,JATISARI,2020.0,100.0,TIDAK ADA,8.0,SINYAL KUAT,9.0,10.0,ADA,1,3,0,1,2,Mandiri (Ekonomi)
3205200005.0,KABUPATEN GARUT,GODOG,2020.0,120.0,TIDAK ADA,9.0,SINYAL KUAT,6.0,5.0,ADA,0,3,0,1,1,Maju
3205200010.0,KABUPATEN GARUT,SITUSARI,2020.0,200.0,TIDAK ADA,5.0,SINYAL KUAT,8.0,5.0,ADA,8,3,0,1,1,Maju
3205200013.0,KABUPATEN GARUT,KARANGSARI,2020.0,300.0,TIDAK ADA,4.0,SINYAL KUAT,7.0,10.0,ADA,5,3,0,1,2,Mandiri (Ekonomi)
3205200007.0,KABUPATEN GARUT,SINDANGPALAY,2020.0,200.0,TIDAK ADA,6.0,SINYAL LEMAH,6.0,5.0,ADA,0,2,0,1,3,Sangat Tertinggal
3205200001.0,KABUPATEN GARUT,LEBAKAGUNG,2020.0,20.0,TIDAK ADA,7.0,SINYAL KUAT,7.0,5.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205200006.0,KABUPATEN GARUT,SINDANGGALIH,2020.0,10.0,TIDAK ADA,10.0,SINYAL KUAT,12.0,10.0,ADA,1,3,0,1,2,Mandiri (Ekonomi)
3205200016.0,KABUPATEN GARUT,MEKARSARI,2020.0,300.0,TIDAK ADA,6.0,SINYAL KUAT,7.0,5.0,ADA,1,3,0,1,1,Maju
3205200015.0,KABUPATEN GARUT,SINDANGLAYA,2020.0,500.0,TIDAK ADA,6.0,SINYAL KUAT,7.0,10.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205200004.0,KABUPATEN GARUT,TANJUNGSARI,2020.0,500.0,TIDAK ADA,9.0,SINYAL KUAT,8.0,10.0,TIDAK ADA,0,3,0,0,2,Mandiri (Ekonomi)
3205200012.0,KABUPATEN GARUT,SITUSAEUR,2020.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,7.0,5.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205200011.0,KABUPATEN GARUT,SITUJAYA,2020.0,100.0,TIDAK ADA,6.0,SINYAL KUAT,5.0,5.0,ADA,0,3,0,1,1,Maju
3205210014.0,KABUPATEN GARUT,WANARAJA,2020.0,50.0,TIDAK ADA,1.0,SINYAL KUAT,0.0,1.0,ADA,1,3,0,1,1,Maju
3205210013.0,KABUPATEN GARUT,WANAMEKAR,2020.0,50.0,TIDAK ADA,3.0,TIDAK ADA SINYAL,4.0,1.0,ADA,1,1,0,1,3,Sangat Tertinggal
3205210012.0,KABUPATEN GARUT,CINUNUK,2020.0,150.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,5,3,0,1,1,Maju
3205210005.0,KABUPATEN GARUT,SUKAMENAK,2020.0,50.0,TIDAK ADA,13.0,SINYAL LEMAH,0.0,0.0,ADA,0,2,0,1,3,Sangat Tertinggal
3205210008.0,KABUPATEN GARUT,SINDANGRATU,2020.0,5.0,TIDAK ADA,3.0,SINYAL KUAT,10.0,12.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205210016.0,KABUPATEN GARUT,WANAJAYA,2020.0,5.0,TIDAK ADA,2.0,SINYAL KUAT,4.0,1.0,ADA,3,3,0,1,1,Maju
3205210007.0,KABUPATEN GARUT,SINDANGMEKAR,2020.0,500.0,TIDAK ADA,2.0,TIDAK ADA SINYAL,12.0,2.0,ADA,0,1,0,1,3,Sangat Tertinggal
3205210015.0,KABUPATEN GARUT,WANASARI,2020.0,50.0,TIDAK ADA,3.0,SINYAL KUAT,24.0,1.0,ADA,5,3,0,1,1,Maju
3205210017.0,KABUPATEN GARUT,SINDANGPRABU,2020.0,300.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,1.0,ADA,0,3,0,1,1,Maju
3205182003.0,KABUPATEN GARUT,SUKAJADI,2020.0,3500.0,TIDAK ADA,3.0,SINYAL LEMAH,5.0,2.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3205182009.0,KABUPATEN GARUT,CIMANGANTEN,2020.0,300.0,TIDAK ADA,3.0,SINYAL KUAT,10.0,2.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205182010.0,KABUPATEN GARUT,JATI,2020.0,10.0,TIDAK ADA,6.0,SINYAL KUAT,200.0,0.0,TIDAK ADA,1,3,0,0,2,Mandiri (Ekonomi)
3205182007.0,KABUPATEN GARUT,RANCABANGO,2020.0,100.0,TIDAK ADA,1.0,SINYAL KUAT,10.0,2.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205182004.0,KABUPATEN GARUT,SUKAWANGI,2020.0,50.0,TIDAK ADA,3.0,SINYAL KUAT,2.0,2.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205182001.0,KABUPATEN GARUT,SIRNAJAYA,2020.0,200.0,TIDAK ADA,2.0,SINYAL LEMAH,40.0,0.0,TIDAK ADA,5,2,0,0,3,Sangat Tertinggal
3205182011.0,KABUPATEN GARUT,TANJUNG KAMUNING,2020.0,1500.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3205182006.0,KABUPATEN GARUT,MEKARJAYA,2020.0,500.0,TIDAK ADA,2.0,SINYAL KUAT,10.0,2.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3205182008.0,KABUPATEN GARUT,LANGENSARI,2020.0,100.0,TIDAK ADA,1.0,SINYAL KUAT,10.0,2.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205182002.0,KABUPATEN GARUT,MEKARWANGI,2020.0,300.0,TIDAK ADA,4.0,SINYAL LEMAH,3.0,4.0,TIDAK ADA,2,2,0,0,3,Sangat Tertinggal
3205182013.0,KABUPATEN GARUT,PASAWAHAN,2020.0,10.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3205182005.0,KABUPATEN GARUT,PANJIWANGI,2020.0,10.0,TIDAK ADA,2.0,SINYAL LEMAH,5.0,2.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3205181008.0,KABUPATEN GARUT,JAYARAGA,2020.0,50.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,1.0,ADA,14,3,0,1,1,Maju
3205181007.0,KABUPATEN GARUT,HAURPANGGUNG,2020.0,20.0,TIDAK ADA,13.0,SINYAL KUAT,1.0,1.0,ADA,0,3,0,1,1,Maju
3205181002.0,KABUPATEN GARUT,CIBUNAR,2020.0,50.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,2.0,ADA,37,3,0,1,1,Maju
3205181003.0,KABUPATEN GARUT,SUKABAKTI,2020.0,200.0,TIDAK ADA,3.0,SINYAL KUAT,1.0,1.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3205181012.0,KABUPATEN GARUT,TAROGONG,2020.0,500.0,TIDAK ADA,6.0,SINYAL KUAT,2.0,1.0,ADA,5,3,0,1,1,Maju
3205181011.0,KABUPATEN GARUT,MEKARGALIH,2020.0,500.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,6.0,ADA,0,3,0,1,1,Maju
3205181001.0,KABUPATEN GARUT,KERSAMENAK,2020.0,50.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,3.0,ADA,4,3,0,1,1,Maju
3205230011.0,KABUPATEN GARUT,BANYURESMI,2020.0,50.0,TIDAK ADA,4.0,SINYAL KUAT,4.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205230016.0,KABUPATEN GARUT,CIMAREME,2020.0,5.0,TIDAK ADA,3.0,SINYAL KUAT,3.0,6.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3205230007.0,KABUPATEN GARUT,SUKARATU,2020.0,500.0,TIDAK ADA,1.0,SINYAL KUAT,1.0,1.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3205230006.0,KABUPATEN GARUT,SUKASENANG,2020.0,50.0,TIDAK ADA,17.0,SINYAL KUAT,10.0,3.0,TIDAK ADA,7,3,0,0,2,Mandiri (Ekonomi)
3205230003.0,KABUPATEN GARUT,SUKARAJA,2020.0,50.0,TIDAK ADA,15.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3205230008.0,KABUPATEN GARUT,CIPICUNG,2020.0,50.0,TIDAK ADA,10.0,SINYAL KUAT,10.0,2.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3205230013.0,KABUPATEN GARUT,DANGDEUR,2020.0,100.0,TIDAK ADA,4.0,SINYAL KUAT,5.0,4.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3205230004.0,KABUPATEN GARUT,SUKAKARYA,2020.0,10.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3205230005.0,KABUPATEN GARUT,PAMEKARSARI,2020.0,10.0,TIDAK ADA,2.0,SINYAL KUAT,1.0,4.0,ADA,0,3,0,1,1,Maju
3205230012.0,KABUPATEN GARUT,BINAKARYA,2020.0,100.0,TIDAK ADA,3.0,SINYAL KUAT,2.0,1.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3205230009.0,KABUPATEN GARUT,BAGENDIT,2020.0,10.0,TIDAK ADA,6.0,SINYAL KUAT,2.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3205230015.0,KABUPATEN GARUT,KARYAMUKTI,2020.0,25.0,TIDAK ADA,4.0,SINYAL KUAT,10.0,6.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3205230014.0,KABUPATEN GARUT,KARYASARI,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,9.0,ADA,0,3,0,1,1,Maju
